tokens,flops,Train Loss,Validation Loss,tkpm,base_N,target_N,shrink,max_lr,n_embd,n_head,method,shrinking,post_hoc_df,g_width,g_N
549126144,1.0632459795510067e+17,2.285841464996338,2.260347843170166,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
549781504,1.0645149209277235e+17,2.5454530715942383,2.2597405910491943,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
550436864,1.0657838623044403e+17,2.173837423324585,2.258436441421509,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
551092224,1.0670528036811571e+17,2.3106541633605957,2.259007692337036,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
551747584,1.068321745057874e+17,2.076756477355957,2.257899522781372,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
552402944,1.0695906864345907e+17,2.398859739303589,2.2585999965667725,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
553058304,1.0708596278113075e+17,2.521411418914795,2.2582201957702637,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
553713664,1.0721285691880243e+17,1.9993250370025635,2.258348226547241,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
554369024,1.0733975105647411e+17,2.1759700775146484,2.2593324184417725,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
555024384,1.074666451941458e+17,2.5813324451446533,2.258261203765869,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
555679744,1.0759353933181747e+17,2.615957260131836,2.2577173709869385,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
556335104,1.0772043346948915e+17,2.0286409854888916,2.2589988708496094,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
556990464,1.0784732760716083e+17,2.126631498336792,2.2599728107452393,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
557645824,1.0797422174483251e+17,1.9899611473083496,2.259799003601074,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
558301184,1.081011158825042e+17,2.3860411643981934,2.2581026554107666,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
558956544,1.0822801002017587e+17,2.1035847663879395,2.2586567401885986,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
559611904,1.0835490415784755e+17,2.1842055320739746,2.257338047027588,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
560267264,1.0848179829551923e+17,1.7830300331115723,2.259575605392456,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
560922624,1.0860869243319091e+17,2.3550853729248047,2.259305477142334,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
561577984,1.087355865708626e+17,2.0285658836364746,2.2569215297698975,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
562233344,1.0886248070853427e+17,2.2534399032592773,2.2593605518341064,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
562888704,1.0898937484620595e+17,2.192958116531372,2.2585067749023438,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
563544064,1.0911626898387763e+17,2.177663803100586,2.256190061569214,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
564199424,1.0924316312154931e+17,2.3154959678649902,2.2574784755706787,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
564854784,1.09370057259221e+17,2.0697550773620605,2.2577736377716064,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
565510144,1.0949695139689267e+17,2.3803114891052246,2.256486177444458,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
566165504,1.0962384553456435e+17,2.1792402267456055,2.255950689315796,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
566820864,1.0975073967223603e+17,2.5427134037017822,2.2556326389312744,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
567476224,1.0987763380990771e+17,1.8422541618347168,2.258100748062134,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
568131584,1.100045279475794e+17,2.0612523555755615,2.2576804161071777,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
568786944,1.1013142208525107e+17,1.976019024848938,2.2575767040252686,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
569442304,1.1025831622292275e+17,2.455840826034546,2.2551424503326416,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
570097664,1.1038521036059443e+17,2.165365219116211,2.256337881088257,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
570753024,1.1051210449826611e+17,2.3527889251708984,2.2536611557006836,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
571408384,1.106389986359378e+17,2.387859344482422,2.2536630630493164,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
572063744,1.1076589277360947e+17,2.25559663772583,2.2547261714935303,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
572719104,1.1089278691128115e+17,2.2017154693603516,2.2574501037597656,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
573374464,1.1101968104895283e+17,2.266913652420044,2.255547046661377,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
574029824,1.1114657518662451e+17,2.3963029384613037,2.254765272140503,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
574685184,1.112734693242962e+17,1.8709266185760498,2.2558178901672363,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
575340544,1.1140036346196787e+17,2.1585469245910645,2.254962682723999,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
575995904,1.1152725759963955e+17,2.2361536026000977,2.256028175354004,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
576651264,1.1165415173731123e+17,2.4857747554779053,2.2552640438079834,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
577306624,1.1178104587498291e+17,2.2006707191467285,2.2532718181610107,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
577961984,1.119079400126546e+17,2.103743076324463,2.2559165954589844,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
578617344,1.1203483415032627e+17,2.213334083557129,2.2545182704925537,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
579272704,1.1216172828799795e+17,2.246600389480591,2.254700183868408,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
579928064,1.1228862242566963e+17,1.8633428812026978,2.2583396434783936,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
580583424,1.1241551656334131e+17,2.202204704284668,2.256640672683716,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
581238784,1.12542410701013e+17,2.3094406127929688,2.2559731006622314,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
581894144,1.1266930483868467e+17,2.2677688598632812,2.254504680633545,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
582549504,1.1279619897635635e+17,2.260700225830078,2.254521369934082,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
583204864,1.1292309311402803e+17,2.122962474822998,2.2555649280548096,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
583860224,1.1304998725169971e+17,2.681640148162842,2.253894090652466,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
584515584,1.131768813893714e+17,1.9981017112731934,2.253392219543457,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
585170944,1.1330377552704307e+17,1.732609510421753,2.2548608779907227,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
585826304,1.1343066966471475e+17,2.139458656311035,2.255190372467041,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
586481664,1.1355756380238643e+17,1.9579737186431885,2.2547616958618164,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
587137024,1.1368445794005811e+17,2.388010025024414,2.2541651725769043,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
587792384,1.138113520777298e+17,2.428205966949463,2.2547595500946045,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
588447744,1.1393824621540147e+17,2.15208101272583,2.2542569637298584,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
589103104,1.1406514035307315e+17,2.1568660736083984,2.2534902095794678,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
589758464,1.1419203449074483e+17,1.9414722919464111,2.252314329147339,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
590413824,1.1431892862841651e+17,2.2540533542633057,2.25146746635437,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
591069184,1.144458227660882e+17,2.6106908321380615,2.252081871032715,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
591724544,1.1457271690375987e+17,2.382586717605591,2.2510244846343994,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
592379904,1.1469961104143155e+17,2.190139055252075,2.2515907287597656,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
593035264,1.1482650517910323e+17,2.132713794708252,2.2510931491851807,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
593690624,1.1495339931677491e+17,2.382826089859009,2.2513864040374756,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
594345984,1.150802934544466e+17,2.082016706466675,2.2538137435913086,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
595001344,1.1520718759211827e+17,1.9876739978790283,2.252593755722046,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
595656704,1.1533408172978995e+17,2.3088080883026123,2.250549793243408,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
596312064,1.1546097586746163e+17,1.9338929653167725,2.2514560222625732,30.0,14562560,32270848,0.4,0.003,256,4,paws,0.4,/work/dlclarge1/mallik-warmstarting/warmstarting_exps/results/shrinking_laws/s1-s2/30tkpm/shrinking=0.4/seed=666/post_hoc_analysis.parquet,2.0,2.216014766634438
