scale,epoch,target_hp,source_config,source_hp,nll,rank
[64],10,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.5473,8
[64],10,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.284,9
[64],10,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.2693,10
[64],10,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.9837,11
[64],10,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-1.5959,12
[64],10,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.8892,1
[64],10,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.8256,2
[64],10,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.7882,3
[64],10,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.5481,4
[64],10,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.5158,5
[64],10,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.4724,6
[64],10,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.3762,7
[64],10,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.2438,8
[64],10,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.1635,9
[64],10,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.0308,10
[64],10,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.401,11
[64],10,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.0711,12
[64],10,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-3.4748,1
[64],10,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-3.4528,2
[64],10,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-3.129,3
[64],10,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-3.0968,4
[64],10,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-3.0621,5
[64],10,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.9425,6
[64],10,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.9172,7
[64],10,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-2.8308,8
[64],10,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.8188,9
[64],10,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.7639,10
[64],10,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.008,11
[64],10,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-1.9955,12
[64],10,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-3.8733,1
[64],10,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-3.8589,2
[64],10,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-3.5693,3
[64],10,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-3.4918,4
[64],10,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-3.4664,5
[64],10,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-3.4657,6
[64],10,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-3.3781,7
[64],10,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-3.2953,8
[64],10,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-3.2008,9
[64],10,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-3.1134,10
[64],10,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-2.7369,11
[64],10,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-2.2732,12
[64],10,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-3.1244,1
[64],10,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.9341,2
[64],10,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.6666,3
[64],10,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-2.462,4
[64],10,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-2.3708,5
[64],10,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.2901,6
[64],10,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-2.192,7
[64],10,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-2.1462,8
[64],10,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.0226,9
[64],10,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.0057,10
[64],10,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.9361,11
[64],10,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.6367,12
[64],10,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-3.9902,1
[64],10,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-3.7729,2
[64],10,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.6557,3
[64],10,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-3.4798,4
[64],10,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.4509,5
[64],10,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-3.3661,6
[64],10,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.2816,7
[64],10,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-3.2474,8
[64],10,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-3.098,9
[64],10,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-2.7829,10
[64],10,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-2.7533,11
[64],10,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-2.5328,12
[64],10,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-3.2795,1
[64],10,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-2.7065,2
[64],10,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.6516,3
[64],10,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-2.457,4
[64],10,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-2.4217,5
[64],10,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-2.3846,6
[64],10,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-2.3594,7
[64],10,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-2.2042,8
[64],10,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-2.1758,9
[64],10,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-2.1566,10
[64],10,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.1256,11
[64],10,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.8628,12
[64],10,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-3.7593,1
[64],10,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-3.7403,2
[64],10,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-3.5675,3
[64],10,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-3.4543,4
[64],10,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-3.1903,5
[64],10,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-3.1489,6
[64],10,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-3.0321,7
[64],10,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-2.7424,8
[64],10,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-2.6387,9
[64],10,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-2.431,10
[64],10,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-2.4214,11
[64],10,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-2.3849,12
[64],10,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-3.4321,1
[64],10,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-3.1921,2
[64],10,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-2.8757,3
[64],10,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.7742,4
[64],10,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-2.7658,5
[64],10,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-2.5783,6
[64],10,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-2.5713,7
[64],10,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-2.5025,8
[64],10,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-2.3732,9
[64],10,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-2.3543,10
[64],10,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-2.2721,11
[64],10,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-2.2514,12
[64],10,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-3.5859,1
[64],10,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-3.5121,2
[64],10,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-3.4024,3
[64],10,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-3.3214,4
[64],10,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-3.2362,5
[64],10,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-3.1676,6
[64],10,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-3.0224,7
[64],10,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-2.7089,8
[64],10,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.9802,9
[64],10,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.8986,10
[64],10,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.8937,11
[64],10,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.8402,12
[64],20,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.6103,1
[64],20,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.5818,2
[64],20,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.5738,3
[64],20,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.5229,4
[64],20,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.2238,5
[64],20,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.2094,6
[64],20,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.1907,7
[64],20,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.976,8
[64],20,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.909,9
[64],20,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.582,10
[64],20,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.3634,11
[64],20,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.3135,12
[64],20,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-4.069,1
[64],20,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.9841,2
[64],20,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.8712,3
[64],20,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.7451,4
[64],20,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.5833,5
[64],20,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.5365,6
[64],20,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.2583,7
[64],20,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.2427,8
[64],20,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.9835,9
[64],20,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.9539,10
[64],20,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.576,11
[64],20,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.3788,12
[64],20,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.6869,1
[64],20,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.5628,2
[64],20,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.4708,3
[64],20,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.4357,4
[64],20,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.3837,5
[64],20,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.3716,6
[64],20,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.2393,7
[64],20,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.2237,8
[64],20,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-3.1357,9
[64],20,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.0707,10
[64],20,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.5122,11
[64],20,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.2559,12
[64],20,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.0668,1
[64],20,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.0293,2
[64],20,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.962,3
[64],20,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.8788,4
[64],20,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.8769,5
[64],20,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.8544,6
[64],20,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.8378,7
[64],20,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.606,8
[64],20,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.5021,9
[64],20,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.297,10
[64],20,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.8689,11
[64],20,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.4417,12
[64],20,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-3.8213,1
[64],20,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-3.1394,2
[64],20,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-3.0979,3
[64],20,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-3.0023,4
[64],20,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.9922,5
[64],20,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.8983,6
[64],20,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.738,7
[64],20,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.7319,8
[64],20,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.6412,9
[64],20,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.5125,10
[64],20,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.3685,11
[64],20,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.3309,12
[64],20,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-4.0908,1
[64],20,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-4.0349,2
[64],20,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-4.0303,3
[64],20,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-3.8265,4
[64],20,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-3.7694,5
[64],20,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-3.7509,6
[64],20,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-3.6813,7
[64],20,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-3.6549,8
[64],20,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-3.6372,9
[64],20,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-3.2967,10
[64],20,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-2.9739,11
[64],20,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-2.6336,12
[64],20,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-3.2042,1
[64],20,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.5622,2
[64],20,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.4941,3
[64],20,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.3251,4
[64],20,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-2.1782,5
[64],20,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.8847,6
[64],20,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-1.8613,7
[64],20,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.8465,8
[64],20,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.7085,9
[64],20,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.4202,10
[64],20,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-0.2737,11
[64],20,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",0.5528,12
[64],20,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-4.0194,1
[64],20,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-3.9041,2
[64],20,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-3.793,3
[64],20,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-3.6875,4
[64],20,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.5355,5
[64],20,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-3.5311,6
[64],20,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-3.4685,7
[64],20,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.4318,8
[64],20,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.3228,9
[64],20,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-3.1504,10
[64],20,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-3.1125,11
[64],20,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-2.852,12
[64],20,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-3.1408,1
[64],20,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.3964,2
[64],20,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.3082,3
[64],20,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-2.1538,4
[64],20,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-2.1355,5
[64],20,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-2.0154,6
[64],20,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-1.8022,7
[64],20,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.7519,8
[64],20,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.7366,9
[64],20,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.6603,10
[64],20,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.3275,11
[64],20,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",0.0653,12
[64],20,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-3.8695,1
[64],20,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-3.7315,2
[64],20,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-3.6527,3
[64],20,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-3.5033,4
[64],20,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-3.3964,5
[64],20,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-3.3882,6
[64],20,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-3.3665,7
[64],20,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-3.0925,8
[64],20,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-3.0786,9
[64],20,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-2.8484,10
[64],20,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-2.581,11
[64],20,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-2.5197,12
[64],20,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-3.6214,1
[64],20,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-2.5824,2
[64],20,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-2.5703,3
[64],20,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-2.5599,4
[64],20,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-2.554,5
[64],20,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-2.5155,6
[64],20,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-2.5137,7
[64],20,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-2.4544,8
[64],20,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-2.4532,9
[64],20,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.2419,10
[64],20,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.7334,11
[64],20,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-1.5704,12
[64],20,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-3.7652,1
[64],20,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-3.2352,2
[64],20,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-3.2058,3
[64],20,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-3.1502,4
[64],20,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-3.021,5
[64],20,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-3.0065,6
[64],20,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-2.8551,7
[64],20,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-2.775,8
[64],20,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-2.764,9
[64],20,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-2.7429,10
[64],20,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-2.5424,11
[64],20,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-2.4003,12
[64],50,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-4.1502,1
[64],50,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-4.1352,2
[64],50,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-4.1076,3
[64],50,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-4.0379,4
[64],50,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-4.0228,5
[64],50,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.9953,6
[64],50,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.9607,7
[64],50,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.928,8
[64],50,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.9138,9
[64],50,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.8669,10
[64],50,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.8026,11
[64],50,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.5802,12
[64],50,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-4.2187,1
[64],50,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-4.207,2
[64],50,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-4.2046,3
[64],50,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.1736,4
[64],50,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.1698,5
[64],50,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-4.1407,6
[64],50,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.0625,7
[64],50,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-4.0367,8
[64],50,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.0271,9
[64],50,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.9154,10
[64],50,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.8817,11
[64],50,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-3.5561,12
[64],50,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-4.1055,1
[64],50,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-4.1035,2
[64],50,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-4.0839,3
[64],50,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-4.0224,4
[64],50,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.9625,5
[64],50,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.936,6
[64],50,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.9283,7
[64],50,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.8857,8
[64],50,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.748,9
[64],50,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.6637,10
[64],50,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-3.6433,11
[64],50,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.4696,12
[64],50,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.1818,1
[64],50,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.1665,2
[64],50,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-4.16,3
[64],50,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-4.1526,4
[64],50,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.1487,5
[64],50,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-4.1468,6
[64],50,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-4.1354,7
[64],50,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-4.0806,8
[64],50,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.0672,9
[64],50,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.9162,10
[64],50,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.8623,11
[64],50,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-3.4543,12
[64],50,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-3.9153,1
[64],50,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-3.3834,2
[64],50,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-3.3806,3
[64],50,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-3.1049,4
[64],50,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-3.0703,5
[64],50,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-3.0672,6
[64],50,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.9854,7
[64],50,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.9484,8
[64],50,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.936,9
[64],50,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.909,10
